category,product_name,product_code,description,pricing_model,unit_price,unit_basis,tier_min_ees,tier_max_ees,monthly_minimum,one_time_fee,setup_fee,billing_frequency,required_dependencies,conditions,effective_date,source_file,source_page
"RM","Customized Training","8228","Presented Remotely Live.","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$1,725.00","N/A","N/A","N/A","Stand Alone: ✓ (source column ""Stand Alone"") | Source tier label: 01) 1Hr","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 302 of 413"
"RM","Customized Training","8228","Presented Remotely Live.","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$2,300.00","N/A","N/A","N/A","Stand Alone: ✓ (source column ""Stand Alone"") | Source tier label: 02) 2Hr","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 303 of 413"
"RM","Drug & Alcohol Policy Creation w/2 Training Sessions","0","N/A","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$5,520.00","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 304 of 413"
"RM","ACA Print and File (isolved payroll)","7767","Hard copy 1094 and 1095 forms are produced from applicable large employers data, then delivered and filed with the IRS on the clients behalf. Book as ACA Form Print Fee. Shipping $20 per location","Per Printed Form","$5.00","Per Printed Form","N/A","N/A","N/A","$500.00","N/A","N/A","N/A","One-Time Fee: $500.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 305 of 413"
"RM","Compliance Pro","8086","Cobra + Pop Documents","PEPM","$1.00","PEPM","1","49","$50.00 (Monthly Minmum)","$100.00","N/A","N/A","N/A","Base Fee column value $50.00 labelled ""Monthly Minmum"" in source | One-Time Fee: $100.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 306 of 413"
"RM","Compliance Pro","8086","Cobra + Pop Documents","PEPM","$0.75","PEPM","50","149","$50.00 (Monthly Minmum)","$100.00","N/A","N/A","N/A","Base Fee column value $50.00 labelled ""Monthly Minmum"" in source | One-Time Fee: $100.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 307 of 413"
"RM","Compliance Pro","8086","Cobra + Pop Documents","PEPM","$0.65","PEPM","150","249","$50.00 (Monthly Minmum)","$100.00","N/A","N/A","N/A","Base Fee column value $50.00 labelled ""Monthly Minmum"" in source | One-Time Fee: $100.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 308 of 413"
"RM","Compliance Pro","8086","Cobra + Pop Documents","Custom","UNKNOWN","Custom","250","no maximum","N/A","N/A","N/A","N/A","N/A","Source tier label: 04) 250-+EE","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 309 of 413"
"RM","Compliance Pro +","8087","COBRA, Pop Documents, State Continuation, & ERISA Wrap Documents","PEPM","$1.55","PEPM","1","49","$65.00 (Monthly Minmum)","$200.00","N/A","N/A","N/A","Base Fee column value $65.00 labelled ""Monthly Minmum"" in source | One-Time Fee: $200.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 310 of 413"
"RM","Compliance Pro +","8087","COBRA, Pop Documents, State Continuation, & ERISA Wrap Documents","PEPM","$0.95","PEPM","50","149","$65.00 (Monthly Minmum)","$200.00","N/A","N/A","N/A","Base Fee column value $65.00 labelled ""Monthly Minmum"" in source | One-Time Fee: $200.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 311 of 413"
"RM","Compliance Pro +","8087","COBRA, Pop Documents, State Continuation, & ERISA Wrap Documents","PEPM","$0.80","PEPM","150","249","$65.00 (Monthly Minmum)","$200.00","N/A","N/A","N/A","Base Fee column value $65.00 labelled ""Monthly Minmum"" in source | One-Time Fee: $200.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 312 of 413"
"RM","Compliance Pro +","8087","COBRA, Pop Documents, State Continuation, & ERISA Wrap Documents","Custom","UNKNOWN","Custom","250","no maximum","N/A","N/A","N/A","N/A","N/A","Source tier label: 04) 250-+EE","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 313 of 413"
"RM","Compliance Pro Advantage","8088","COBRA, FSA, State Continuation,, & ERISA Wrap Documents","PEPM","$2.75","PEPM","1","49","$140.00 (Monthly Minmum)","$250.00","N/A","N/A","N/A","Base Fee column value $140.00 labelled ""Monthly Minmum"" in source | One-Time Fee: $250.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 314 of 413"
"RM","Compliance Pro Advantage","8088","COBRA, FSA, State Continuation,, & ERISA Wrap Documents","PEPM","$1.75","PEPM","50","149","$140.00 (Monthly Minmum)","$250.00","N/A","N/A","N/A","Base Fee column value $140.00 labelled ""Monthly Minmum"" in source | One-Time Fee: $250.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 315 of 413"
"RM","Compliance Pro Advantage","8088","COBRA, FSA, State Continuation,, & ERISA Wrap Documents","PEPM","$1.55","PEPM","150","249","$140.00 (Monthly Minmum)","$250.00","N/A","N/A","N/A","Base Fee column value $140.00 labelled ""Monthly Minmum"" in source | One-Time Fee: $250.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 316 of 413"
"RM","Compliance Pro Advantage","8088","COBRA, FSA, State Continuation,, & ERISA Wrap Documents","Custom","UNKNOWN","Custom","250","no maximum","N/A","N/A","N/A","N/A","N/A","Source tier label: 04) 250-+EE","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 317 of 413"
"RM","COBRA","1978","N/A","per insured employee per month","$0.65","per insured employee per month","N/A","N/A","$500.00 (Annual Minimum)","N/A","N/A","N/A","N/A","Base Fee column value $500.00 labelled ""Annual Minimum"" in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 318 of 413"
"RM","COBRA Eligibility Management Service","3180","Reporting all changes in eligibility from the time a COBRA participant makes their first COBRA payment through COBRA termination to the vendor. Book as Premium Collection: COBRA Eligibility Mgmt. Svc","per insured employee per month","$0.20","per insured employee per month","N/A","N/A","$275.00 (Annual Minimum)","N/A","N/A","N/A","N/A","Base Fee column value $275.00 labelled ""Annual Minimum"" in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 319 of 413"
"RM","COBRA Open Enrollment Notices","7783","18 months continuation benefits on group plan under COBRA. Priced per invoice per month. Direct Billing: Administrative Service $200 fee Changed if notices sent before service effective date","per notice per month","$12.00","per notice per month","N/A","N/A","N/A","$100.00","N/A","N/A","N/A","One-Time Fee: $100.00 (One-Time UOM: Per EE) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 320 of 413"
"RM","COBRA Direct Billing","1978","Service to directly bill for Cobra. $5 per invoice per month","per invoice per month","$5.00","per invoice per month","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Base Fee: $50.00 (Base UOM: PEPY) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 321 of 413"
"RM","Premium Only Plans","2024","For Premium Only Plan (POP) pre-tax salary reduction for health. Priced per document (1 per year).","Annual Renewal Fee","$140.00","Annual Renewal Fee","N/A","N/A","N/A","$225.00","N/A","N/A","N/A","One-Time Fee: $225.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 322 of 413"
"RM","ERISA Essential","8050","Notices, Plan Document, SPD, Annual Wrap, BoD Agreement, Admin Guide & Renewal Check-In","Annual Renewal Fee","$200.00","Annual Renewal Fee","N/A","N/A","N/A","$475.00","N/A","N/A","N/A","One-Time Fee: $475.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 323 of 413"
"RM","ERISA Elite","8051","ERISA Essential + Summary Annual Report & Form 5500","Annual Renewal Fee","$850.00","Annual Renewal Fee","N/A","N/A","N/A","$1,275.00","N/A","N/A","N/A","One-Time Fee: $1,275.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 324 of 413"
"RM","Form 5500, Standalone","8052","N/A","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$800.00","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 325 of 413"
"RM","Optimization Services: Two-Day","8280","Service project to analyze current processes to assess isolved utilization, discuss challenges, and review business goals.","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$5,000.00","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 326 of 413"
"RM","Optimization Services: Accrual Plan","8281","Service project to review accrual plans, absence policies, plan year reset rules, plan types and carry over rules. Includes ""hours allocation rules"" for Time customers.","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$800.00","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 327 of 413"
"RM","Optimization Services:","8281","Service project to review onboarding and offboarding templates, workflows, and wizards for best practices.","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$800.00","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 328 of 413"
"RM","Optimization Services: Pay","8283","Service project to support best practices for optimizing an existing pay group frequency in processing and eligibility rules. (Not to be used for the addition of a new pay group.)","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$1,800.00","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 329 of 413"
"RM","Optimization Services: Benefit","8283","Service project to review client benefit plan, deduction code review, and enrollment to enhance plan and eligibility set ups.","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$1,500.00","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 330 of 413"
"RM","Optimization Services: Time","8279","Service project to review state-required policies for hours allocation, policy group, eligibility rules, labor rules review, earning code review, and best practice review.","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$1,200.00","N/A","N/A","N/A","First Notes: 1-10 Policy Group $1,200 10+ Policy Group 2500.00","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 331 of 413"
"RM","Optimization Services by Hour","8285","charged by the hour that can include (but are not exclusive to): GL Setup/Rebuild, Payroll, Workflow, S&P, Training, Best Practices Review","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$180.00","N/A","N/A","N/A","First Notes: Per hourly rate","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 332 of 413"
"RM","HSA","8139","Support for tax advantages health savings accounts.","per participant per month","$2.45","per participant per month","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 333 of 413"
"RM","FSA, HRA, Transit, Parking, Tuition, Lifestyle Enrollment","8092","Manual Paper Enrollment","PEPM","$4.25","PEPM","1","49","$75.00 (Monthly Minmum)","N/A","N/A","N/A","N/A","Base Fee column value $75.00 labelled ""Monthly Minmum"" in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 334 of 413"
"RM","FSA, HRA, Transit, Parking, Tuition, Lifestyle Enrollment","8092","Manual Paper Enrollment","PEPM","$4.10","PEPM","50","149","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 335 of 413"
